"BOOKING ID","BOOKING DATE","ORIGIN","BOOKED OFFICE","DESTINATION","DIRECTION","AIRPORTS","GATEWAYS","TRIP TYPE","ITINERARY TYPE","VALIDATING CARRIER","MARKETING CARRIERS","OPERATING CARRIERS","DEPARTURE DATE","ARRIVAL DATE","BOOKING CLASS","FARE BASIS","ADT","CHD"
"179967062","2020/2/14","EWR","HNL1S210I","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/16","2020/6/17 13:20:00","Q","QBCRTUS","84","0"
"179975032","2020/2/14","LAX","HNL1S210I","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/3/15","2020/3/15 21:30:00","B","RNCOWUS","462","0"
"180036412","2020/2/15","ORY","HNL1S210I","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/5/29","2020/5/29 20:55:00","R","RNCOWFR","92","0"
"180041772","2020/2/15","PPT","ATL1S211S","SNA","OUTBOUND","PPT,SFO,SNA","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/4/18","2020/4/18 18:05:00","Z","ZNCOWPF","1366","0"
"180096662","2020/2/16","PPT","ATL1S211S","LAX","OUTBOUND","PPT,SFO,LAX","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/11/30","2020/11/30 17:15:00","X","XNCOWPF","196","0"
"180138762","2020/2/16","PAE","ATL1S211S","PPT","OUTBOUND","PAE,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/2/16","2020/2/16 20:39:00","B","RNCOWUS","331","0"
"180147342","2020/2/16","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/6/18","2020/6/18 22:00:00","Y","BFBasic","301.26","0"
"180154922","2020/2/16","SFO","PYTONCAD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","round","BF","BF","BF","2020/10/28","2020/10/29 04:45:00","Y","BFBasic","870","0"
"180161272","2020/2/16","SFO","PYTONCAD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","round","BF","BF","BF","2020/10/28","2020/10/29 04:45:00","Y","BFBasic","870","0"
"180195002","2020/2/17","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/7/4","2020/7/4 22:00:00","Y","BFBasic","842.43","0"
"180195422","2020/2/17","ORY","ATL1S211S","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/7/4","2020/7/4 22:00:00","H","L1BCOWFR","519","0"
"180215352","2020/2/17","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/2/17","2020/2/18 15:30:00","R","RNCRTUS","170","0"
"180224182","2020/2/17","PPT","ATL1S211S","EWR","OUTBOUND","PPT,SFO,EWR","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/11/14","2020/11/14 17:15:00","R","RNCOWPF","246","0"
"180265402","2020/2/17","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/28","2020/7/29 13:20:00","Y","BFBasic","581.1","0"
"180267952","2020/2/17","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/28","2020/7/29 13:20:00","Y","BFBasic","581.1","0"
"180275232","2020/2/18","LAX","ATL1S211S","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/5/15","2020/5/15 20:27:00","B","RNCOWUS","462","0"
"180275242","2020/2/18","PPT","ATL1S211S","LAX","OUTBOUND","PPT,SFO,LAX","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/5/25","2020/5/25 18:05:00","X","XNCOWPF","196","0"
"180280382","2020/2/18","EWR","ATL1S211S","XRF","OUTBOUND","EWR,ORY,XJY,XRF","EWR,ORY","transatlantic","one-way","BF","BF","BF,2C","2020/8/1","2020/8/2 13:20:00","R","RBCOWUS","320","0"
"180292832","2020/2/18","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/25","2020/6/26 13:20:00","Y","BFBasic","253.41","0"
"180342522","2020/2/18","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/6/15","2020/6/15 22:00:00","Y","BFBasic","322.64","0"
"180342602","2020/2/18","ORY","ATL1S211S","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/6/15","2020/6/15 22:00:00","N","NBCOWFR","48","0"
"180346202","2020/2/18","EWR","HNL1S210I","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/7/8","2020/7/9 13:20:00","X","XBCOWUS","75","112"
"180346262","2020/2/18","ORY","ATL1S211S","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/8/12","2020/8/12 22:00:00","N","N1BCOWFR","68","102"
"180349812","2020/2/18","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/16","2020/6/17 13:20:00","Y","BFBasic","692.16","0"
"180384242","2020/2/19","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/3/14","2020/3/15 15:20:00","Y","BFBasic","576.45","0"
"180390802","2020/2/19","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/12","2020/6/13 13:20:00","Y","BFBasic","375.74","0"
"180391222","2020/2/19","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/11","2020/6/12 13:20:00","Y","BFBasic","325.6","0"
"180437212","2020/2/19","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/3/14","2020/3/15 15:20:00","Y","BFBasic","576.21","0"
"180472362","2020/2/19","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/12","2020/7/13 13:20:00","Y","BFBasic","395.84","552.21"
"180473852","2020/2/19","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/12","2020/7/13 13:20:00","Y","BFBasic","392.66","555.39"
"180474952","2020/2/19","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/6/19","2020/6/20 13:20:00","Y","BFBasic","774.18","222.45"
"180480142","2020/2/19","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/4/20","2020/4/20 18:05:00","Y","BFBasic","894.36","0"
"180516061","2020/2/20","ORY","HNL1S210I","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/7/9","2020/7/9 22:00:00","L","L1BCRTFR","143","107"
"180546981","2020/2/20","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/8/7","2020/8/8 13:20:00","Y","BFBasic","358.84","332.6"
"180573731","2020/2/20","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/7/28","2020/7/29 13:20:00","Y","BFBasic","446.22","136.86"
"180589871","2020/2/21","PPT","ATL1S211S","SAN","OUTBOUND","PPT,SFO,SAN","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/4/4","2020/4/4 18:05:00","R","RNCOWPF","196","0"
"180589891","2020/2/21","SAN","PYTONUSD","PPT","OUTBOUND","SAN,PPT","SAN,PPT","transpacific","one-way","BF","AS","AS","2020/3/29","2020/3/29 11:25:00","Y","BFBasic","429.77","0"
"180592421","2020/2/21","PPT","ATL1S211S","SAN","OUTBOUND","PPT,SFO,SAN","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/4/4","2020/4/4 18:05:00","R","RNCOWPF","196","0"
"180592431","2020/2/21","SAN","PYTONUSD","PPT","OUTBOUND","SAN,PPT","SAN,PPT","transpacific","one-way","BF","AS","AS","2020/3/29","2020/3/29 09:40:00","Y","BFBasic","435.29","0"
"180600131","2020/2/21","SEA","HNL1S210I","PPT","OUTBOUND","SEA,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/3/15","2020/3/15 16:14:00","B","RNCOWUS","331","0"
"180608891","2020/2/21","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/6","2020/7/7 13:20:00","Y","BFBasic","446.94","0"
"180685751","2020/2/22","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/2/24","2020/2/25 15:30:00","Y","BFBasic","376.28","0"
"180761961","2020/2/22","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/3/7","2020/3/8 15:30:00","Y","BFBasic","397.98","0"
"180839271","2020/2/23","SAN","PYTONUSD","PPT","OUTBOUND","SAN,PPT","SAN,PPT","transpacific","one-way","BF","AS","AS","2020/4/17","2020/4/17 11:25:00","Y","BFBasic","578.32","0"
"180853651","2020/2/24","LAX","ATL1S211S","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/9/27","2020/9/27 21:25:00","B","NNCOWUS","272","0"
"180889531","2020/2/24","SFO","HNL1S210I","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/2/24","2020/2/25 15:30:00","R","RNCOWUS","240","0"
"180936671","2020/2/24","SJC","ATL1S211S","ZFQ","OUTBOUND","SJC,EWR,ORY,XJY,ZFQ","EWR,ORY","transatlantic","one-way","BF","AS,BF","AS,BF,2C","2020/6/23","2020/6/23 16:30:00","B","X1NCOWUS","335","0"
"180942481","2020/2/25","SAN","ATL1S211S","ORY","OUTBOUND","SAN,EWR,ORY","EWR,ORY","transatlantic","one-way","BF","AS,BF","AS,BF","2020/6/14","2020/6/14 16:30:00","B","QNCOWUS","200","0"
"180942491","2020/2/25","SAN","HNL1S210I","ORY","OUTBOUND","SAN,EWR,ORY","EWR,ORY","transatlantic","one-way","BF","AS,BF","AS,BF","2020/6/14","2020/6/14 16:30:00","B","QNCOWUS","200","0"
"180998601","2020/2/25","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/6/11","2020/6/12 16:20:00","Y","BFBasic","710.38","0"
"180998741","2020/2/25","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/15","2020/6/16 13:20:00","Y","BFBasic","189.03","0"
"181015431","2020/2/25","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/8/10","2020/8/11 13:20:00","Y","BFBasic","475.56","218.66"
"181023061","2020/2/25","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/4/20","2020/4/20 18:05:00","Y","BFBasic","1350.6","0"
"181025071","2020/2/25","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/4/20","2020/4/20 18:05:00","Y","BFBasic","1350.66","0"
"181027591","2020/2/25","PDX","ATL1S211S","ORY","OUTBOUND","PDX,EWR,ORY","EWR,ORY","transatlantic","one-way","BF","AS,BF","AS,BF","2020/8/13","2020/8/13 15:30:00","B","N1NCRTUS","434","0"
"181058211","2020/2/26","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/12/31","2020/12/31 17:15:00","Y","BFBasic","983.04","0"
"181063131","2020/2/26","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/8/26","2020/8/27 13:20:00","Y","BFBasic","559.41","164.69"
"181119901","2020/2/26","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/5/14","2020/5/15 16:20:00","Y","BFBasic","470.46","0"
"181120501","2020/2/26","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/5/14","2020/5/15 16:20:00","Y","BFBasic","470.46","0"
"181120921","2020/2/26","SFO","HNL1S210I","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/5/14","2020/5/15 16:20:00","Q","QNCOWUS","428","0"
"181120981","2020/2/26","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/5/27","2020/5/27 20:55:00","X","XNCOWFR","118","0"
"181127061","2020/2/26","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/7/13","2020/7/14 13:20:00","Y","BFBasic","138.33","0"
"181219971","2020/2/27","SEA","ATL1S211S","ORY","OUTBOUND","SEA,EWR,ORY","EWR,ORY","transatlantic","one-way","BF","AS,BF","AS,BF","2020/7/1","2020/7/1 16:45:00","B","X1NCOWUS","250","0"
"181220051","2020/2/27","ORY","HNL1S210I","SEA","OUTBOUND","ORY,EWR,JFK,SEA","ORY,EWR","transatlantic","one-way","BF","BF,AS","BF,AS","2020/7/16","2020/7/16 22:00:00","I","I1NCOWFR","377","0"
"181245931","2020/2/27","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/8/8","2020/8/8 22:00:00","Y","BFBasic","185.63","0"
"181275121","2020/2/28","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/17","2020/6/18 13:20:00","Y","BFBasic","205.29","0"
"181301801","2020/2/28","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/7/28","2020/7/28 22:00:00","Y","BFBasic","371.76","0"
"181355481","2020/2/28","EWR","HNL1S210I","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/6/16","2020/6/17 13:20:00","Q","QBCRTUS","84","0"
"181368451","2020/2/29","PPT","HNL1S210I","DCA","OUTBOUND","PPT,SFO,DCA","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/4/9","2020/4/9 18:05:00","X","XNCOWPF","588","147"
"181398581","2020/2/29","ORY","HNL1S210I","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/6/27","2020/6/27 22:00:00","X","X1BCOWFR","136","0"
"181398591","2020/2/29","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/6/11","2020/6/12 13:20:00","Y","BFBasic","398.7","0"
"181411121","2020/2/29","ORY","ATL1S211S","PDX","OUTBOUND","ORY,EWR,JFK,PDX","ORY,EWR","transatlantic","one-way","BF","BF,AS","BF,AS","2020/7/2","2020/7/2 22:00:00","R","R1NCOWFR","362","0"
"181421971","2020/2/29","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/5/15","2020/5/16 04:45:00","R","RBCOWUS","408","0"
"181421981","2020/2/29","PPT","HNL1S210I","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/5/25","2020/5/25 18:05:00","X","XBCOWPF","154","0"
"181431211","2020/2/29","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/8/18","2020/8/18 22:00:00","Y","BFBasic","612.28","0"
"181442941","2020/2/29","SFO","HNL1S210I","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/12/20","2020/12/21 05:15:00","H","HBCOWUS","754","0"
"181442961","2020/2/29","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2021/1/9","2021/1/9 17:15:00","Y","BFBasic","405.62","0"
"181483231","2020/3/1","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","round","BF","BF","BF","2020/7/30","2020/7/30 22:00:00","Y","BFBasic","170.49","0"
"181486631","2020/3/1","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/9/6","2020/9/7 13:20:00","Y","BFBasic","265.72","0"
"181524691","2020/3/1","ORY","ATL1S211S","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/7/15","2020/7/15 22:00:00","N","N1BCOWFR","68","0"
"181524711","2020/3/1","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/7/1","2020/7/2 13:20:00","Y","BFBasic","240.08","0"
"181545961","2020/3/2","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/10/2","2020/10/3 04:45:00","Q","TBCOWUS","574","0"
"181550371","2020/3/2","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/3/2","2020/3/3 15:30:00","R","RNCOWUS","240","0"
"181565361","2020/3/2","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/8/18","2020/8/18 22:00:00","Y","BFBasic","143.74","0"
"181577051","2020/3/2","EWR","HNL1S210I","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/7/27","2020/7/28 13:20:00","O","OBCRTUS","29","0"
"181587221","2020/3/2","SEA","ATL1S211S","ORY","OUTBOUND","SEA,EWR,ORY","EWR,ORY","transatlantic","one-way","BF","AS,BF","AS,BF","2020/8/13","2020/8/13 16:45:00","B","R1NCRTUS","434","324"
"181647221","2020/3/3","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/8/4","2020/8/5 13:20:00","Y","BFBasic","186.7","0"
"181655131","2020/3/3","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/5/14","2020/5/14 18:05:00","R","RBCRTPF","149","0"
"181677531","2020/3/3","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/5/11","2020/5/12 16:20:00","Y","BFBasic","218.31","0"
"181690861","2020/3/3","SEA","ATL1S211S","ORY","OUTBOUND","SEA,EWR,ORY","EWR,ORY","transatlantic","one-way","BF","AS,BF","AS,BF","2020/6/13","2020/6/13 16:55:00","B","QNCOWUS","400","0"
"181717651","2020/3/4","LAX","ATL1S211S","ORY","OUTBOUND","LAX,EWR,ORY","EWR,ORY","transatlantic","one-way","BF","AS,BF","AS,BF","2020/7/23","2020/7/23 15:29:00","B","RNCOWUS","570","0"
"181758521","2020/3/4","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/5/6","2020/5/7 04:45:00","Y","BFBasic","328.69","0"
"181800761","2020/3/4","PDX","HNL1S210I","ORY","OUTBOUND","PDX,EWR,ORY","EWR,ORY","transatlantic","one-way","BF","AS,BF","AS,BF","2020/6/20","2020/6/20 15:30:00","B","R1NCOWUS","750","0"
"181862001","2020/3/5","ORY","ATL1S211S","SEA","OUTBOUND","ORY,SFO,SEA","ORY,SFO","transatlantic","one-way","BF","BF,AS","BF,AS","2020/3/8","2020/3/8 20:50:00","X","XNCOWFR","426","0"
"181867431","2020/3/5","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/5/2","2020/5/2 18:05:00","X","XBCOWPF","158","0"
"181867451","2020/3/5","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/4/24","2020/4/25 04:45:00","Y","BFBasic","658.12","0"
"181887881","2020/3/5","ORY","HNL1S210I","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/3/6","2020/3/6 20:10:00","X","XBCOWFR","36","0"
"181932701","2020/3/6","PPT","PYTONUSD","EWR","OUTBOUND","PPT,EWR","PPT,EWR","transpacific","one-way","BF","BF","BF","2020/4/23","2020/4/23 18:05:00","Y","BFBasic","1072.92","0"
"181933061","2020/3/6","PPT","PYTONUSD","EWR","OUTBOUND","PPT,EWR","PPT,EWR","transpacific","one-way","BF","BF","BF","2020/4/23","2020/4/23 18:05:00","Y","BFBasic","1072.92","0"
"181933151","2020/3/6","PPT","PYTONUSD","EWR","OUTBOUND","PPT,EWR","PPT,EWR","transpacific","one-way","BF","BF","BF","2020/4/23","2020/4/23 18:05:00","Y","BFBasic","1072.92","0"
"181955011","2020/3/6","SNA","HNL1S210I","PPT","OUTBOUND","SNA,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/3/20","2020/3/20 18:50:00","B","RNCRTUS","520","0"
"181961951","2020/3/6","SAN","ATL1S211S","ORY","OUTBOUND","SAN,SFO,ORY","SFO,ORY","transatlantic","one-way","BF","AS,BF","AS,BF","2020/3/7","2020/3/7 16:34:00","B","RNCOWUS","320","0"
"181997891","2020/3/6","SFO","HNL1S210I","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/3/6","2020/3/7 05:15:00","R","RBCOWUS","204","0"
"181997921","2020/3/6","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/3/9","2020/3/9 18:05:00","Y","BFBasic","177.99","0"
"182171891","2020/3/9","IAD","HNL1S210I","PPT","OUTBOUND","IAD,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/6/21","2020/6/21 21:11:00","B","RNCOWUS","662","0"
"182180941","2020/3/9","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/6/8","2020/6/9 16:20:00","Y","BFBasic","289.71","0"
"182180991","2020/3/9","SFO","HNL1S210I","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/6/8","2020/6/9 16:20:00","Q","QBCOWUS","189","0"
"182182261","2020/3/9","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/6/25","2020/6/25 22:00:00","Y","BFBasic","181.42","0"
"182256591","2020/3/10","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/6/22","2020/6/22 22:00:00","Y","BFBasic","156.89","0"
"182259361","2020/3/10","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/9/30","2020/10/1 13:20:00","Y","BFBasic","129.09","0"
"182310591","2020/3/10","PDX","HNL1S210I","ORY","OUTBOUND","PDX,EWR,ORY","EWR,ORY","transatlantic","one-way","BF","AS,BF","AS,BF","2020/7/10","2020/7/10 15:30:00","B","QNCOWUS","400","0"
"182360671","2020/3/11","LAX","PYTONUSD","PPT","OUTBOUND","LAX,PPT","LAX,PPT","transpacific","one-way","BF","AS","AS","2021/1/6","2021/1/6 17:55:00","Y","BFBasic","1164.34","0"
"182403991","2020/3/11","ORY","HNL1S210I","SEA","OUTBOUND","ORY,SFO,SEA","ORY,SFO","transatlantic","one-way","BF","BF,AS","BF,AS","2020/3/13","2020/3/13 20:50:00","X","XNCOWFR","436","0"
"182412391","2020/3/11","ORY","HNL1S210I","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/3/13","2020/3/13 20:50:00","R","RBCOWFR","74","0"
"182413451","2020/3/11","ORY","DCA1S219N","LAX","OUTBOUND","ORY,SFO,LAX","ORY,SFO","transatlantic","one-way","BF","BF,AS","BF,AS","2020/3/13","2020/3/13 20:50:00","R","RNCOWFR","200","0"
"182430751","2020/3/12","JFK","HNL1S210I","PPT","OUTBOUND","JFK,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/11/4","2020/11/4 20:55:00","B","RNCOWUS","331","0"
"182430761","2020/3/12","PPT","ATL1S211S","JFK","OUTBOUND","PPT,SFO,JFK","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/11/19","2020/11/19 17:15:00","X","XNCOWPF","206","0"
"182458491","2020/3/12","ORY","PYTONUSD","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/3/15","2020/3/15 20:50:00","Y","BFBasic","462.73","0"
"182458551","2020/3/12","ORY","HNL1S210I","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/3/15","2020/3/15 20:50:00","K","KBCOWFR","312","0"
"182459591","2020/3/12","PDX","HNL1S210I","ORY","OUTBOUND","PDX,SFO,ORY","SFO,ORY","transatlantic","one-way","BF","AS,BF","AS,BF","2020/3/16","2020/3/16 18:46:00","B","RNCOWUS","540","0"
"182594061","2020/3/13","SFO","PYTONCAD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/10/23","2020/10/24 04:45:00","Y","BFBasic","451.05","0"
"182603061","2020/3/13","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/8/31","2020/8/31 22:00:00","Y","BFBasic","141.71","141.71"
"182603131","2020/3/13","ORY","ATL1S211S","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/8/31","2020/8/31 22:00:00","X","XBCOWFR","26","19"
